fx_timestamp,pair,fx_rate,entry_timestamp
2025-03-27 16:27:05,"USD,CHF",0.88,2025-03-27 16:27:06.871599
2025-03-27 16:27:06,"EUR,USD",1.08,2025-03-27 16:27:07.691011
2025-03-27 16:27:07,"GBP,USD",1.3,2025-03-27 16:27:07.976550
2025-03-27 16:27:07,"USD,CHF",0.88,2025-03-27 16:27:08.075983
2025-03-27 16:27:06,"EUR,USD",1.08,2025-03-27 16:27:08.680345
2025-03-27 16:27:07,"GBP,USD",1.3,2025-03-27 16:27:08.778265
2025-03-27 16:27:08,"USD,CHF",0.88,2025-03-27 16:27:08.921812
2025-03-27 16:27:06,"EUR,USD",1.08,2025-03-27 16:27:09.669068
2025-03-27 16:27:07,"GBP,USD",1.3,2025-03-27 16:27:09.756078
2025-03-27 16:27:09,"USD,CHF",0.88,2025-03-27 16:27:09.905904
2025-03-27 16:27:10,"EUR,USD",1.08,2025-03-27 16:27:10.697337
2025-03-27 16:27:07,"GBP,USD",1.3,2025-03-27 16:27:10.791311
2025-03-27 16:27:10,"USD,CHF",0.88,2025-03-27 16:27:10.890749
2025-03-27 16:27:11,"EUR,USD",1.08,2025-03-27 16:27:11.667417
2025-03-27 16:27:11,"GBP,USD",1.3,2025-03-27 16:27:11.755830
2025-03-27 16:27:11,"USD,CHF",0.88,2025-03-27 16:27:11.847949
2025-03-27 16:27:12,"EUR,USD",1.08,2025-03-27 16:27:12.700502
2025-03-27 16:27:12,"GBP,USD",1.3,2025-03-27 16:27:12.795611
2025-03-27 16:27:12,"USD,CHF",0.88,2025-03-27 16:27:13.224827
2025-03-27 16:27:12,"EUR,USD",1.08,2025-03-27 16:27:13.796758
2025-03-27 16:27:13,"GBP,USD",1.3,2025-03-27 16:27:13.903599
2025-03-27 16:27:13,"USD,CHF",0.88,2025-03-27 16:27:13.996963
2025-03-27 16:27:14,"EUR,USD",1.08,2025-03-27 16:27:14.682428
2025-03-27 16:27:14,"GBP,USD",1.3,2025-03-27 16:27:14.783702
2025-03-27 16:27:14,"USD,CHF",0.88,2025-03-27 16:27:14.872039
2025-03-27 16:27:15,"EUR,USD",1.08,2025-03-27 16:27:15.719812
2025-03-27 16:27:14,"GBP,USD",1.3,2025-03-27 16:27:15.803967
2025-03-27 16:27:15,"USD,CHF",0.88,2025-03-27 16:27:16.235508
2025-03-27 16:27:16,"EUR,USD",1.08,2025-03-27 16:27:16.707274
2025-03-27 16:27:14,"GBP,USD",1.3,2025-03-27 16:27:16.791874
2025-03-27 16:27:16,"USD,CHF",0.88,2025-03-27 16:27:16.875199
2025-03-27 16:27:17,"EUR,USD",1.08,2025-03-27 16:27:17.713832
2025-03-27 16:27:18,"GBP,USD",1.3,2025-03-27 16:27:19.053810
2025-03-27 16:27:18,"USD,CHF",0.88,2025-03-27 16:27:19.142597
2025-03-27 16:27:18,"EUR,USD",1.08,2025-03-27 16:27:19.243728
2025-03-27 16:27:18,"GBP,USD",1.3,2025-03-27 16:27:19.337143
2025-03-27 16:27:19,"USD,CHF",0.88,2025-03-27 16:27:19.429766
2025-03-27 16:27:19,"EUR,USD",1.08,2025-03-27 16:27:20.241084
2025-03-27 16:27:18,"GBP,USD",1.3,2025-03-27 16:27:20.323472
2025-03-27 16:27:20,"USD,CHF",0.88,2025-03-27 16:27:20.400540
2025-03-27 16:27:20,"EUR,USD",1.08,2025-03-27 16:27:21.250179
2025-03-27 16:27:21,"GBP,USD",1.3,2025-03-27 16:27:21.330431
2025-03-27 16:27:21,"USD,CHF",0.88,2025-03-27 16:27:21.537717
2025-03-27 16:27:21,"EUR,USD",1.08,2025-03-27 16:27:22.271258
2025-03-27 16:27:22,"GBP,USD",1.3,2025-03-27 16:27:22.351949
2025-03-27 16:27:22,"USD,CHF",0.88,2025-03-27 16:27:22.440326
2025-03-27 16:27:22,"EUR,USD",1.08,2025-03-27 16:27:23.369604
2025-03-27 16:27:23,"GBP,USD",1.3,2025-03-27 16:27:23.674481
2025-03-27 16:27:23,"USD,CHF",0.88,2025-03-27 16:27:23.799058
2025-03-27 16:27:24,"EUR,USD",1.08,2025-03-27 16:27:24.287828
2025-03-27 16:27:23,"GBP,USD",1.3,2025-03-27 16:27:24.389712
2025-03-27 16:27:24,"USD,CHF",0.88,2025-03-27 16:27:24.475107
2025-03-27 16:27:25,"EUR,USD",1.08,2025-03-27 16:27:25.266599
2025-03-27 16:27:25,"GBP,USD",1.3,2025-03-27 16:27:25.361843
2025-03-27 16:27:25,"USD,CHF",0.88,2025-03-27 16:27:25.459334
2025-03-27 16:27:26,"EUR,USD",1.08,2025-03-27 16:27:26.295043
2025-03-27 16:27:26,"GBP,USD",1.3,2025-03-27 16:27:26.388027
2025-03-27 16:27:26,"USD,CHF",0.88,2025-03-27 16:27:26.488892
2025-03-27 16:27:27,"EUR,USD",1.08,2025-03-27 16:27:27.311116
2025-03-27 16:27:26,"GBP,USD",1.3,2025-03-27 16:27:27.398828
2025-03-27 16:27:27,"USD,CHF",0.88,2025-03-27 16:27:27.615621
2025-03-27 16:27:27,"EUR,USD",1.08,2025-03-27 16:27:28.298209
2025-03-27 16:27:26,"GBP,USD",1.3,2025-03-27 16:27:28.386657
2025-03-27 16:27:28,"USD,CHF",0.88,2025-03-27 16:27:28.470617
2025-03-27 16:27:29,"EUR,USD",1.08,2025-03-27 16:27:29.319238
2025-03-27 16:27:29,"GBP,USD",1.3,2025-03-27 16:27:29.401711
2025-03-27 16:27:29,"USD,CHF",0.88,2025-03-27 16:27:29.499502
2025-03-27 16:27:30,"EUR,USD",1.08,2025-03-27 16:27:30.298004
2025-03-27 16:27:30,"GBP,USD",1.3,2025-03-27 16:27:30.388942
2025-03-27 16:27:29,"USD,CHF",0.88,2025-03-27 16:27:30.484539
2025-03-27 16:27:30,"EUR,USD",1.08,2025-03-27 16:27:31.299788
2025-03-27 16:27:31,"GBP,USD",1.3,2025-03-27 16:27:31.408068
2025-03-27 16:27:31,"USD,CHF",0.88,2025-03-27 16:27:31.512121
2025-03-27 16:27:32,"EUR,USD",1.08,2025-03-27 16:27:32.310039
2025-03-27 16:27:32,"GBP,USD",1.3,2025-03-27 16:27:32.390996
2025-03-27 16:27:32,"USD,CHF",0.88,2025-03-27 16:27:32.479605
2025-03-27 16:27:32,"EUR,USD",1.08,2025-03-27 16:27:33.347524
2025-03-27 16:27:33,"GBP,USD",1.3,2025-03-27 16:27:33.446655
2025-03-27 16:27:33,"USD,CHF",0.88,2025-03-27 16:27:33.535373
2025-03-27 16:27:33,"EUR,USD",1.08,2025-03-27 16:27:34.332565
2025-03-27 16:27:33,"GBP,USD",1.3,2025-03-27 16:27:34.445842
2025-03-27 16:27:34,"USD,CHF",0.88,2025-03-27 16:27:34.569675
2025-03-27 16:27:35,"EUR,USD",1.08,2025-03-27 16:27:35.341835
2025-03-27 16:27:35,"GBP,USD",1.3,2025-03-27 16:27:35.424033
2025-03-27 16:27:35,"USD,CHF",0.88,2025-03-27 16:27:35.520021
2025-03-27 16:27:35,"EUR,USD",1.08,2025-03-27 16:27:36.358852
2025-03-27 16:27:35,"GBP,USD",1.3,2025-03-27 16:27:36.463101
2025-03-27 16:27:36,"USD,CHF",0.88,2025-03-27 16:27:36.548951
2025-03-27 16:27:37,"EUR,USD",1.08,2025-03-27 16:27:37.356585
2025-03-27 16:27:37,"GBP,USD",1.3,2025-03-27 16:27:37.460405
2025-03-27 16:27:37,"USD,CHF",0.88,2025-03-27 16:27:37.561829
2025-03-27 16:27:38,"EUR,USD",1.08,2025-03-27 16:27:38.347710
2025-03-27 16:27:37,"GBP,USD",1.3,2025-03-27 16:27:38.448317
2025-03-27 16:27:38,"USD,CHF",0.88,2025-03-27 16:27:38.545322
2025-03-27 16:27:39,"EUR,USD",1.08,2025-03-27 16:27:39.341868
2025-03-27 16:27:39,"GBP,USD",1.3,2025-03-27 16:27:39.428778
2025-03-27 16:27:39,"USD,CHF",0.88,2025-03-27 16:27:39.529524
2025-03-27 16:27:40,"EUR,USD",1.08,2025-03-27 16:27:40.359469
2025-03-27 16:27:39,"GBP,USD",1.3,2025-03-27 16:27:40.458828
2025-03-27 16:27:40,"USD,CHF",0.88,2025-03-27 16:27:40.575980
2025-03-27 16:27:40,"EUR,USD",1.08,2025-03-27 16:27:41.384809
2025-03-27 16:27:41,"GBP,USD",1.3,2025-03-27 16:27:41.479662
2025-03-27 16:27:41,"USD,CHF",0.88,2025-03-27 16:27:41.824081
2025-03-27 16:27:40,"EUR,USD",1.08,2025-03-27 16:27:42.386879
2025-03-27 16:27:41,"GBP,USD",1.3,2025-03-27 16:27:42.472058
2025-03-27 16:27:42,"USD,CHF",0.88,2025-03-27 16:27:42.560017
2025-03-27 16:27:43,"EUR,USD",1.08,2025-03-27 16:27:43.398162
2025-03-27 16:27:43,"GBP,USD",1.3,2025-03-27 16:27:43.496110
2025-03-27 16:27:43,"USD,CHF",0.88,2025-03-27 16:27:43.585958
2025-03-27 16:27:43,"EUR,USD",1.08,2025-03-27 16:27:44.369023
2025-03-27 16:27:44,"GBP,USD",1.3,2025-03-27 16:27:44.463425
2025-03-27 16:27:44,"USD,CHF",0.88,2025-03-27 16:27:44.562910
2025-03-27 16:27:44,"EUR,USD",1.08,2025-03-27 16:27:45.369410
2025-03-27 16:27:45,"GBP,USD",1.3,2025-03-27 16:27:45.468338
2025-03-27 16:27:45,"USD,CHF",0.88,2025-03-27 16:27:45.559928
2025-03-27 16:27:45,"EUR,USD",1.08,2025-03-27 16:27:46.378190
2025-03-27 16:27:46,"GBP,USD",1.3,2025-03-27 16:27:46.463514
2025-03-27 16:27:46,"USD,CHF",0.88,2025-03-27 16:27:46.554625
2025-03-27 16:27:45,"EUR,USD",1.08,2025-03-27 16:27:47.540139
2025-03-27 16:27:46,"GBP,USD",1.3,2025-03-27 16:27:47.651922
2025-03-27 16:27:47,"USD,CHF",0.88,2025-03-27 16:27:47.766313
2025-03-27 16:27:48,"EUR,USD",1.08,2025-03-27 16:27:48.374176
2025-03-27 16:27:48,"GBP,USD",1.3,2025-03-27 16:27:48.473553
2025-03-27 16:27:48,"USD,CHF",0.88,2025-03-27 16:27:48.575862
2025-03-27 16:27:49,"EUR,USD",1.08,2025-03-27 16:27:49.489994
2025-03-27 16:27:48,"GBP,USD",1.3,2025-03-27 16:27:49.595084
2025-03-27 16:27:49,"USD,CHF",0.88,2025-03-27 16:27:49.683416
2025-03-27 16:27:50,"EUR,USD",1.08,2025-03-27 16:27:50.392941
2025-03-27 16:27:50,"GBP,USD",1.3,2025-03-27 16:27:50.496482
2025-03-27 16:27:50,"USD,CHF",0.88,2025-03-27 16:27:50.591032
2025-03-27 16:27:51,"EUR,USD",1.08,2025-03-27 16:27:51.421351
2025-03-27 16:27:51,"GBP,USD",1.3,2025-03-27 16:27:51.516355
2025-03-27 16:27:51,"USD,CHF",0.88,2025-03-27 16:27:51.625886
2025-03-27 16:27:52,"EUR,USD",1.08,2025-03-27 16:27:52.427438
2025-03-27 16:27:52,"GBP,USD",1.3,2025-03-27 16:27:52.578562
2025-03-27 16:27:52,"USD,CHF",0.88,2025-03-27 16:27:52.685008
2025-03-27 16:27:52,"EUR,USD",1.08,2025-03-27 16:27:53.511964
2025-03-27 16:27:53,"GBP,USD",1.3,2025-03-27 16:27:53.598082
2025-03-27 16:27:53,"USD,CHF",0.88,2025-03-27 16:27:53.688533
2025-03-27 16:27:52,"EUR,USD",1.08,2025-03-27 16:27:54.473662
2025-03-27 16:27:54,"GBP,USD",1.3,2025-03-27 16:27:54.558786
2025-03-27 16:27:54,"USD,CHF",0.88,2025-03-27 16:27:54.652277
2025-03-27 16:27:52,"EUR,USD",1.08,2025-03-27 16:27:55.412190
2025-03-27 16:27:55,"GBP,USD",1.3,2025-03-27 16:27:55.500182
2025-03-27 16:27:55,"USD,CHF",0.88,2025-03-27 16:27:55.802460
2025-03-27 16:27:55,"EUR,USD",1.08,2025-03-27 16:27:56.436915
2025-03-27 16:27:56,"GBP,USD",1.3,2025-03-27 16:27:56.518466
2025-03-27 16:27:56,"USD,CHF",0.88,2025-03-27 16:27:56.607813
2025-03-27 16:27:57,"EUR,USD",1.08,2025-03-27 16:27:57.408172
2025-03-27 16:27:57,"GBP,USD",1.3,2025-03-27 16:27:57.497985
2025-03-27 16:27:57,"USD,CHF",0.88,2025-03-27 16:27:57.585482
2025-03-27 16:27:57,"EUR,USD",1.08,2025-03-27 16:27:58.421175
2025-03-27 16:27:58,"GBP,USD",1.3,2025-03-27 16:27:58.516844
2025-03-27 16:27:57,"USD,CHF",0.88,2025-03-27 16:27:58.611273
2025-03-27 16:27:57,"EUR,USD",1.08,2025-03-27 16:27:59.430330
2025-03-27 16:27:58,"GBP,USD",1.3,2025-03-27 16:27:59.512410
2025-03-27 16:27:59,"USD,CHF",0.88,2025-03-27 16:27:59.605928
2025-03-27 16:28:00,"EUR,USD",1.08,2025-03-27 16:28:00.445052
2025-03-27 16:28:00,"GBP,USD",1.3,2025-03-27 16:28:00.538011
2025-03-27 16:28:00,"USD,CHF",0.88,2025-03-27 16:28:00.630280
2025-03-27 16:28:01,"EUR,USD",1.08,2025-03-27 16:28:01.454492
2025-03-27 16:28:01,"GBP,USD",1.3,2025-03-27 16:28:01.552376
2025-03-27 16:28:01,"USD,CHF",0.88,2025-03-27 16:28:01.650524
2025-03-27 16:28:02,"EUR,USD",1.08,2025-03-27 16:28:02.585208
2025-03-27 16:28:02,"GBP,USD",1.3,2025-03-27 16:28:02.677477
2025-03-27 16:28:02,"USD,CHF",0.88,2025-03-27 16:28:02.781007
2025-03-27 16:28:03,"EUR,USD",1.08,2025-03-27 16:28:03.446880
2025-03-27 16:28:03,"GBP,USD",1.3,2025-03-27 16:28:03.550493
2025-03-27 16:28:03,"USD,CHF",0.88,2025-03-27 16:28:03.655056
2025-03-27 16:28:03,"EUR,USD",1.08,2025-03-27 16:28:04.474910
2025-03-27 16:28:04,"GBP,USD",1.3,2025-03-27 16:28:04.581084
2025-03-27 16:28:04,"USD,CHF",0.88,2025-03-27 16:28:04.721800
2025-03-27 16:28:05,"EUR,USD",1.08,2025-03-27 16:28:05.490103
2025-03-27 16:28:04,"GBP,USD",1.3,2025-03-27 16:28:05.595216
2025-03-27 16:28:05,"USD,CHF",0.88,2025-03-27 16:28:05.688019
2025-03-27 16:28:05,"EUR,USD",1.08,2025-03-27 16:28:06.461269
2025-03-27 16:28:06,"GBP,USD",1.3,2025-03-27 16:28:06.554657
2025-03-27 16:28:06,"USD,CHF",0.88,2025-03-27 16:28:06.638162
2025-03-27 16:28:05,"EUR,USD",1.08,2025-03-27 16:28:07.515024
2025-03-27 16:28:06,"GBP,USD",1.3,2025-03-27 16:28:07.622904
2025-03-27 16:28:07,"USD,CHF",0.88,2025-03-27 16:28:07.724787
2025-03-27 16:28:08,"EUR,USD",1.08,2025-03-27 16:28:08.478484
2025-03-27 16:28:06,"GBP,USD",1.3,2025-03-27 16:28:08.570912
2025-03-27 16:28:08,"USD,CHF",0.88,2025-03-27 16:28:08.655879
2025-03-27 16:28:09,"EUR,USD",1.08,2025-03-27 16:28:09.492360
2025-03-27 16:28:09,"GBP,USD",1.3,2025-03-27 16:28:09.594276
2025-03-27 16:28:09,"USD,CHF",0.88,2025-03-27 16:28:09.690901
2025-03-27 16:28:10,"EUR,USD",1.08,2025-03-27 16:28:10.508002
2025-03-27 16:28:09,"GBP,USD",1.3,2025-03-27 16:28:10.605117
2025-03-27 16:28:10,"USD,CHF",0.88,2025-03-27 16:28:10.713022
2025-03-27 16:28:11,"EUR,USD",1.08,2025-03-27 16:28:11.482921
2025-03-27 16:28:09,"GBP,USD",1.3,2025-03-27 16:28:11.589973
2025-03-27 16:28:11,"USD,CHF",0.88,2025-03-27 16:28:11.681180
2025-03-27 16:28:12,"EUR,USD",1.08,2025-03-27 16:28:12.489793
2025-03-27 16:28:12,"GBP,USD",1.3,2025-03-27 16:28:12.635279
2025-03-27 16:28:12,"USD,CHF",0.88,2025-03-27 16:28:12.870698
2025-03-27 16:28:12,"EUR,USD",1.08,2025-03-27 16:28:13.478849
2025-03-27 16:28:13,"GBP,USD",1.3,2025-03-27 16:28:13.568214
2025-03-27 16:28:13,"USD,CHF",0.88,2025-03-27 16:28:13.687465
2025-03-27 16:28:14,"EUR,USD",1.08,2025-03-27 16:28:14.504932
2025-03-27 16:28:14,"GBP,USD",1.3,2025-03-27 16:28:14.591247
2025-03-27 16:28:14,"USD,CHF",0.88,2025-03-27 16:28:14.696299
2025-03-27 16:28:15,"EUR,USD",1.08,2025-03-27 16:28:15.702437
2025-03-27 16:28:15,"GBP,USD",1.3,2025-03-27 16:28:15.800978
2025-03-27 16:28:15,"USD,CHF",0.88,2025-03-27 16:28:15.895155
2025-03-27 16:28:16,"EUR,USD",1.08,2025-03-27 16:28:16.496455
2025-03-27 16:28:15,"GBP,USD",1.3,2025-03-27 16:28:16.587941
2025-03-27 16:28:16,"USD,CHF",0.88,2025-03-27 16:28:16.693916
2025-03-27 16:28:17,"EUR,USD",1.08,2025-03-27 16:28:17.502104
2025-03-27 16:28:17,"GBP,USD",1.3,2025-03-27 16:28:17.596083
2025-03-27 16:28:16,"USD,CHF",0.88,2025-03-27 16:28:17.697290
2025-03-27 16:28:17,"EUR,USD",1.08,2025-03-27 16:28:18.515283
2025-03-27 16:28:18,"GBP,USD",1.3,2025-03-27 16:28:18.610263
2025-03-27 16:28:18,"USD,CHF",0.88,2025-03-27 16:28:18.837536
2025-03-27 16:28:19,"EUR,USD",1.08,2025-03-27 16:28:19.495894
2025-03-27 16:28:19,"GBP,USD",1.3,2025-03-27 16:28:19.586817
2025-03-27 16:28:19,"USD,CHF",0.88,2025-03-27 16:28:19.713617
2025-03-27 16:28:20,"EUR,USD",1.08,2025-03-27 16:28:20.535176
2025-03-27 16:28:20,"GBP,USD",1.3,2025-03-27 16:28:20.796211
2025-03-27 16:28:20,"USD,CHF",0.88,2025-03-27 16:28:20.892570
2025-03-27 16:28:20,"EUR,USD",1.08,2025-03-27 16:28:21.557114
2025-03-27 16:28:20,"GBP,USD",1.3,2025-03-27 16:28:21.675519
2025-03-27 16:28:21,"USD,CHF",0.88,2025-03-27 16:28:21.776935
2025-03-27 16:28:22,"EUR,USD",1.08,2025-03-27 16:28:22.912894
2025-03-27 16:28:22,"GBP,USD",1.3,2025-03-27 16:28:23.014448
2025-03-27 16:28:22,"USD,CHF",0.88,2025-03-27 16:28:23.101385
2025-03-27 16:28:23,"EUR,USD",1.08,2025-03-27 16:28:23.526133
2025-03-27 16:28:22,"GBP,USD",1.3,2025-03-27 16:28:23.633539
2025-03-27 16:28:23,"USD,CHF",0.88,2025-03-27 16:28:23.712777
2025-03-27 16:28:24,"EUR,USD",1.08,2025-03-27 16:28:24.530277
2025-03-27 16:28:24,"GBP,USD",1.3,2025-03-27 16:28:24.617119
2025-03-27 16:28:24,"USD,CHF",0.88,2025-03-27 16:28:24.713091
2025-03-27 16:28:25,"EUR,USD",1.08,2025-03-27 16:28:25.565927
2025-03-27 16:28:25,"GBP,USD",1.3,2025-03-27 16:28:25.659165
2025-03-27 16:28:25,"USD,CHF",0.88,2025-03-27 16:28:25.763811
2025-03-27 16:28:26,"EUR,USD",1.08,2025-03-27 16:28:26.548441
2025-03-27 16:28:26,"GBP,USD",1.3,2025-03-27 16:28:26.664398
2025-03-27 16:28:26,"USD,CHF",0.88,2025-03-27 16:28:26.994859
2025-03-27 16:28:27,"EUR,USD",1.08,2025-03-27 16:28:27.558769
2025-03-27 16:28:27,"GBP,USD",1.3,2025-03-27 16:28:27.673007
2025-03-27 16:28:27,"USD,CHF",0.88,2025-03-27 16:28:27.766227
2025-03-27 16:28:28,"EUR,USD",1.08,2025-03-27 16:28:28.805192
2025-03-27 16:28:27,"GBP,USD",1.3,2025-03-27 16:28:28.953615
2025-03-27 16:28:29,"USD,CHF",0.88,2025-03-27 16:28:29.082228
2025-03-27 16:28:29,"EUR,USD",1.08,2025-03-27 16:28:29.563297
2025-03-27 16:28:29,"GBP,USD",1.3,2025-03-27 16:28:29.678434
2025-03-27 16:28:29,"USD,CHF",0.88,2025-03-27 16:28:29.766408
2025-03-27 16:28:30,"EUR,USD",1.08,2025-03-27 16:28:30.593875
2025-03-27 16:28:30,"GBP,USD",1.3,2025-03-27 16:28:30.685851
2025-03-27 16:28:30,"USD,CHF",0.88,2025-03-27 16:28:30.786423
2025-03-27 16:28:31,"EUR,USD",1.08,2025-03-27 16:28:31.958399
2025-03-27 16:28:30,"GBP,USD",1.3,2025-03-27 16:28:32.089409
2025-03-27 16:28:31,"USD,CHF",0.88,2025-03-27 16:28:32.225998
2025-03-27 16:28:32,"EUR,USD",1.08,2025-03-27 16:28:32.570182
2025-03-27 16:28:30,"GBP,USD",1.3,2025-03-27 16:28:32.680650
2025-03-27 16:28:31,"USD,CHF",0.88,2025-03-27 16:28:32.776200
2025-03-27 16:28:33,"EUR,USD",1.08,2025-03-27 16:28:33.576450
2025-03-27 16:28:33,"GBP,USD",1.3,2025-03-27 16:28:33.673355
2025-03-27 16:28:33,"USD,CHF",0.88,2025-03-27 16:28:33.761902
2025-03-27 16:28:34,"EUR,USD",1.08,2025-03-27 16:28:34.562346
2025-03-27 16:28:34,"GBP,USD",1.3,2025-03-27 16:28:34.668575
2025-03-27 16:28:34,"USD,CHF",0.88,2025-03-27 16:28:34.752657
2025-03-27 16:28:35,"EUR,USD",1.08,2025-03-27 16:28:35.589805
2025-03-27 16:28:34,"GBP,USD",1.3,2025-03-27 16:28:35.681741
2025-03-27 16:28:35,"USD,CHF",0.88,2025-03-27 16:28:35.763782
2025-03-27 16:28:35,"EUR,USD",1.08,2025-03-27 16:28:36.612900
2025-03-27 16:28:34,"GBP,USD",1.3,2025-03-27 16:28:36.690158
2025-03-27 16:28:36,"USD,CHF",0.88,2025-03-27 16:28:36.781784
2025-03-27 16:28:35,"EUR,USD",1.08,2025-03-27 16:28:37.612819
2025-03-27 16:28:34,"GBP,USD",1.3,2025-03-27 16:28:37.714703
2025-03-27 16:28:37,"USD,CHF",0.88,2025-03-27 16:28:37.817504
2025-03-27 16:28:35,"EUR,USD",1.08,2025-03-27 16:28:38.616380
2025-03-27 16:28:34,"GBP,USD",1.3,2025-03-27 16:28:38.712758
2025-03-27 16:28:38,"USD,CHF",0.88,2025-03-27 16:28:38.806322
2025-03-27 16:28:39,"EUR,USD",1.08,2025-03-27 16:28:39.622783
2025-03-27 16:28:39,"GBP,USD",1.3,2025-03-27 16:28:39.738226
2025-03-27 16:28:39,"USD,CHF",0.88,2025-03-27 16:28:39.841235
2025-03-27 16:28:40,"EUR,USD",1.08,2025-03-27 16:28:40.608870
2025-03-27 16:28:40,"GBP,USD",1.3,2025-03-27 16:28:40.695702
2025-03-27 16:28:40,"USD,CHF",0.88,2025-03-27 16:28:40.793533
2025-03-27 16:28:40,"EUR,USD",1.08,2025-03-27 16:28:41.627176
2025-03-27 16:28:40,"GBP,USD",1.3,2025-03-27 16:28:41.726070
2025-03-27 16:28:40,"USD,CHF",0.88,2025-03-27 16:28:41.820720
2025-03-27 16:28:40,"EUR,USD",1.08,2025-03-27 16:28:42.618738
2025-03-27 16:28:42,"GBP,USD",1.3,2025-03-27 16:28:42.934869
2025-03-27 16:28:43,"USD,CHF",0.88,2025-03-27 16:28:43.390017
2025-03-27 16:28:43,"EUR,USD",1.08,2025-03-27 16:28:43.622654
2025-03-27 16:28:43,"GBP,USD",1.3,2025-03-27 16:28:43.751737
2025-03-27 16:28:43,"USD,CHF",0.88,2025-03-27 16:28:43.867943
2025-03-27 16:28:43,"EUR,USD",1.08,2025-03-27 16:28:44.598173
2025-03-27 16:28:43,"GBP,USD",1.3,2025-03-27 16:28:44.700871
2025-03-27 16:28:44,"USD,CHF",0.88,2025-03-27 16:28:44.789675
2025-03-27 16:28:45,"EUR,USD",1.08,2025-03-27 16:28:45.618084
2025-03-27 16:28:45,"GBP,USD",1.3,2025-03-27 16:28:45.697746
2025-03-27 16:28:45,"USD,CHF",0.88,2025-03-27 16:28:45.799726
2025-03-27 16:28:46,"EUR,USD",1.08,2025-03-27 16:28:46.966725
2025-03-27 16:28:46,"GBP,USD",1.3,2025-03-27 16:28:47.053638
2025-03-27 16:28:46,"USD,CHF",0.88,2025-03-27 16:28:47.141991
2025-03-27 16:28:47,"EUR,USD",1.08,2025-03-27 16:28:47.608064
2025-03-27 16:28:46,"GBP,USD",1.3,2025-03-27 16:28:47.705406
2025-03-27 16:28:47,"USD,CHF",0.88,2025-03-27 16:28:47.789078
2025-03-27 16:28:48,"EUR,USD",1.08,2025-03-27 16:28:48.659876
2025-03-27 16:28:48,"GBP,USD",1.3,2025-03-27 16:28:48.991621
2025-03-27 16:28:48,"USD,CHF",0.88,2025-03-27 16:28:49.096210
2025-03-27 16:28:49,"EUR,USD",1.08,2025-03-27 16:28:49.659135
2025-03-27 16:28:48,"GBP,USD",1.3,2025-03-27 16:28:49.747689
2025-03-27 16:28:49,"USD,CHF",0.88,2025-03-27 16:28:49.840725
2025-03-27 16:28:50,"EUR,USD",1.08,2025-03-27 16:28:50.668923
2025-03-27 16:28:50,"GBP,USD",1.3,2025-03-27 16:28:50.763853
2025-03-27 16:28:50,"USD,CHF",0.88,2025-03-27 16:28:50.854723
2025-03-27 16:28:51,"EUR,USD",1.08,2025-03-27 16:28:51.637321
2025-03-27 16:28:51,"GBP,USD",1.3,2025-03-27 16:28:51.720305
2025-03-27 16:28:51,"USD,CHF",0.88,2025-03-27 16:28:51.876651
2025-03-27 16:28:52,"EUR,USD",1.08,2025-03-27 16:28:52.685666
2025-03-27 16:28:52,"GBP,USD",1.3,2025-03-27 16:28:53.107195
2025-03-27 16:28:52,"USD,CHF",0.88,2025-03-27 16:28:53.194990
2025-03-27 16:28:53,"EUR,USD",1.08,2025-03-27 16:28:53.650404
2025-03-27 16:28:53,"GBP,USD",1.3,2025-03-27 16:28:53.741466
2025-03-27 16:28:53,"USD,CHF",0.88,2025-03-27 16:28:53.827004
2025-03-27 16:28:54,"EUR,USD",1.08,2025-03-27 16:28:54.644152
2025-03-27 16:28:54,"GBP,USD",1.3,2025-03-27 16:28:54.735171
2025-03-27 16:28:54,"USD,CHF",0.88,2025-03-27 16:28:54.814851
2025-03-27 16:28:55,"EUR,USD",1.08,2025-03-27 16:28:55.651212
2025-03-27 16:28:55,"GBP,USD",1.3,2025-03-27 16:28:55.739038
2025-03-27 16:28:55,"USD,CHF",0.88,2025-03-27 16:28:55.835933
2025-03-27 16:28:56,"EUR,USD",1.08,2025-03-27 16:28:56.750177
2025-03-27 16:28:55,"GBP,USD",1.3,2025-03-27 16:28:56.851743
2025-03-27 16:28:55,"USD,CHF",0.88,2025-03-27 16:28:56.951700
2025-03-27 16:28:57,"EUR,USD",1.08,2025-03-27 16:28:57.673085
2025-03-27 16:28:57,"GBP,USD",1.3,2025-03-27 16:28:57.756344
2025-03-27 16:28:57,"USD,CHF",0.88,2025-03-27 16:28:57.853073
2025-03-27 16:28:58,"EUR,USD",1.08,2025-03-27 16:28:58.667631
2025-03-27 16:28:58,"GBP,USD",1.3,2025-03-27 16:28:58.897462
2025-03-27 16:28:58,"USD,CHF",0.88,2025-03-27 16:28:58.987059
2025-03-27 16:28:59,"EUR,USD",1.08,2025-03-27 16:28:59.666557
2025-03-27 16:28:59,"GBP,USD",1.3,2025-03-27 16:28:59.773983
2025-03-27 16:28:58,"USD,CHF",0.88,2025-03-27 16:28:59.874762
2025-03-27 16:29:00,"EUR,USD",1.08,2025-03-27 16:29:00.729602
2025-03-27 16:29:00,"GBP,USD",1.3,2025-03-27 16:29:00.820410
2025-03-27 16:29:00,"USD,CHF",0.88,2025-03-27 16:29:00.923713
